0.16695,0.16997,0.16047,0.97896,0.81658,0.18855,0.2873,0.29115,0.63132,0.28961,0.047971,0.073086,0.56666,0.48717,0.34182,0.97744,0.86628,0.8998,0.87462,0.35508,0.18125,0.31334,0.98195,0.77582,0.040934,0.70226,0.98535,0.15381,0.093182,0.088786,0.28167,0.67779,0.69015,0.40973,0.43812,0.31647,0.071873,0.62695,0.067641,0.64093,0.5909,0.20126,0.46079,0.99235,0.95178,0.41718,0.51822,0.8942,0.1235,0.4991,0.26634,0.036333,0.0080992,0.49072,0.47914,0.19953,0.72563,0.6639,0.43393,0.7164,0.40259,0.7706,0.61363,0.93904,0.69241,0.59845,0.97477,0.36225,0.51469,0.1564,0.93978,0.0023955,0.85397,0.76275,0.099227,0.47918,0.71803,0.70524,0.86921,0.10808,0.20755,0.76796,0.4711,0.79853,0.30664,0.65969,0.90106,0.18811,0.10422,0.76019,0.86643,0.80364,0.83301,0.28416,0.94469,0.78641,0.35472,0.30282,0.64197
0.97664,0.71935,0.82422,0.48406,0.75822,0.079727,0.62226,0.50811,0.70604,0.0074281,0.13009,0.75264,0.026685,0.80264,0.85645,0.6787,0.54123,0.65106,0.50255,0.11584,0.3888,0.58176,0.42928,0.74001,0.61733,0.39217,0.75072,0.66487,0.71546,0.28703,0.69807,0.21134,0.74727,0.74064,0.29628,0.23534,0.32771,0.32461,0.76116,0.79397,0.79154,0.38253,0.49478,0.81651,0.91265,0.17076,0.89739,0.51496,0.10192,0.14692,0.40467,0.66355,0.33612,0.33326,0.03279,0.8605,0.28827,0.48955,0.63243,0.5808,0.35994,0.16608,0.9315,0.2598,0.87796,0.77574,0.33168,0.51949,0.43619,0.21282,0.53217,0.1328,0.26042,0.4372,0.44654,0.28096,0.9706,0.46664,0.94436,0.39778,0.56978,0.77202,0.3261,0.71132,0.081793,0.75181,0.023247,0.45966,0.63931,0.038018,0.75051,0.31398,0.29515,0.95027,0.70717,0.98786,0.34994,0.32614,0.91747
0.96572,0.34515,0.1626,0.015957,0.99807,0.15208,0.050631,0.18475,0.26413,0.22956,0.71587,0.35714,0.49934,0.7159,0.5004,0.76402,0.67477,0.49312,0.45657,0.069498,0.29655,0.12198,0.80126,0.86259,0.014014,0.028294,0.22179,0.79676,0.77982,0.73956,0.72641,0.6549,0.53537,0.72318,0.85965,0.94976,0.51769,0.98461,0.15127,0.47059,0.29714,0.30637,0.61669,0.31512,0.95791,0.38166,0.085203,0.75353,0.67541,0.65522,0.17103,0.31816,0.34376,0.000179,0.16487,0.78567,0.68998,0.45792,0.10335,0.55248,0.8571,0.28298,0.66151,0.39963,0.34459,0.84335,0.03125,0.96903,0.042262,0.10112,0.10971,0.47827,0.88842,0.38852,0.5298,0.82505,0.070761,0.80869,0.45162,0.10714,0.62027,0.36621,0.57314,0.091724,0.21752,0.83072,0.29677,0.73305,0.53969,0.54615,0.79912,0.82631,0.75692,0.81351,0.41162,0.35104,0.63017,0.73528,0.49017
0.49428,0.8446,0.47956,0.04317,0.22622,0.85193,0.99554,0.92861,0.23645,0.66741,0.47176,0.67046,0.39561,0.56227,0.35636,0.58262,0.26723,0.80384,0.26191,0.90808,0.59232,0.0048132,0.43906,0.26437,0.63363,0.4546,0.6226,0.91666,0.69873,0.36499,0.17334,0.6781,0.15092,0.50489,0.54633,0.67441,0.99901,0.11112,0.38912,0.12794,0.26141,0.10619,0.72995,0.92932,0.25259,0.62898,0.18603,0.20059,0.051336,0.90595,0.24729,0.65617,0.052067,0.84139,0.92413,0.20774,0.93533,0.33513,0.14635,0.68515,0.80198,0.080699,0.68905,0.5248,0.70725,0.31747,0.16362,0.2476,0.37296,0.36533,0.35819,0.38973,0.50271,0.30286,0.81578,0.099446,0.83518,0.44214,0.44598,0.7861,0.10596,0.42702,0.82305,0.37081,0.096298,0.83794,0.60835,0.15377,0.028784,0.95873,0.25293,0.9144,0.83894,0.030826,0.87656,0.26191,0.13542,0.59102,0.45696
0.83026,0.73107,0.99804,0.12146,0.92144,0.31261,0.19244,0.93899,0.050152,0.98771,0.32828,0.50448,0.22646,0.16278,0.48651,0.27822,0.12731,0.28443,0.73446,0.2151,0.64834,0.41193,0.81494,0.62796,0.19628,0.27602,0.3566,0.50159,0.70914,0.42473,0.54616,0.062418,0.24172,0.1448,0.54148,0.41664,0.15685,0.24826,0.46435,0.099834,0.077111,0.12745,0.46146,0.70645,0.22256,0.96266,0.76433,0.74038,0.36234,0.8015,0.76423,0.45659,0.92778,0.47764,0.44736,0.27604,0.092011,0.70403,0.42356,0.2739,0.33723,0.1064,0.49016,0.11728,0.25025,0.93447,0.42786,0.68999,0.86314,0.57393,0.26889,0.18836,0.73863,0.37657,0.076492,0.16182,0.12484,0.27338,0.43976,0.38942,0.56831,0.81244,0.74062,0.0081633,0.73538,0.16435,0.15357,0.17189,0.029673,0.71643,0.21118,0.98544,0.8866,0.62295,0.7203,0.862,0.38997,0.63819,0.77559
0.14822,0.56074,0.33571,0.88866,0.63557,0.40486,0.60537,0.59243,0.6848,0.25871,0.20987,0.40997,0.23662,0.61645,0.6834,0.73681,0.048138,0.86588,0.57745,0.77532,0.13516,0.87339,0.49578,0.063953,0.50979,0.34296,0.63669,0.38576,0.35659,0.0062489,0.053468,0.087489,0.19476,0.68863,0.074554,0.41443,0.16683,0.72701,0.20972,0.63192,0.64094,0.48658,0.78149,0.85715,0.50629,0.98888,0.62185,0.54676,0.26415,0.125,0.82845,0.58921,0.59834,0.94323,0.47133,0.87403,0.5833,0.26177,0.21266,0.51228,0.78377,0.74324,0.029496,0.98343,0.40883,0.59555,0.31619,0.38903,0.19158,0.68797,0.82418,0.80176,0.52818,0.37299,0.57648,0.50263,0.64573,0.79749,0.79161,0.19567,0.77572,0.25674,0.27378,0.60849,0.015443,0.052606,0.94369,0.79089,0.44624,0.88473,0.096257,0.93385,0.002436,0.41396,0.12243,0.59837,0.61734,0.5101,0.28881
0.42253,0.15872,0.039241,0.44539,0.11935,0.67995,0.35372,0.0034956,0.51756,0.61956,0.44482,0.32757,0.42343,0.93378,0.58747,0.68204,0.90811,0.52015,0.0056753,0.47686,0.030013,0.13949,0.55068,0.12978,0.48447,0.049463,0.52531,0.7599,0.6923,0.15765,0.64955,0.48487,0.76645,0.26423,0.33595,0.50101,0.15254,0.44073,0.32827,0.3332,0.66838,0.53619,0.51512,0.10332,0.54383,0.066598,0.15167,0.14736,0.45009,0.052682,0.46327,0.34801,0.7231,0.57867,0.13484,0.34341,0.59208,0.12817,0.71355,0.48306,0.043765,0.12409,0.079774,0.37486,0.18449,0.53101,0.31846,0.44087,0.63527,0.66377,0.5919,0.79884,0.10667,0.97834,0.26044,0.14741,0.40596,0.09675,0.34808,0.57553,0.32625,0.78325,0.49611,0.96446,0.60568,0.79528,0.63825,0.20445,0.60912,0.99143,0.38916,0.28051,0.96556,0.66514,0.087041,0.60422,0.41684,0.42646,0.98749
0.92726,0.95432,0.19609,0.54813,0.26953,0.84335,0.72287,0.90741,0.49845,0.97382,0.16707,0.10328,0.92526,0.98318,0.84128,0.43256,0.75774,0.079777,0.63454,0.80912,0.51325,0.30551,0.014603,0.36123,0.72514,0.52272,0.792,0.45102,0.81765,0.077061,0.63259,0.59863,0.97198,0.37989,0.31843,0.34024,0.25977,0.83453,0.95841,0.85847,0.29965,0.36801,0.9978,0.22735,0.047673,0.24279,0.61196,0.53745,0.93339,0.3161,0.28838,0.27676,0.72751,0.26047,0.26069,0.9304,0.83075,0.16304,0.21478,0.23852,0.58963,0.53338,0.76146,0.49163,0.82048,0.22096,0.086173,0.47587,0.71846,0.95874,0.43627,0.16627,0.90294,0.44303,0.87846,0.21636,0.16539,0.77324,0.7251,0.97179,0.80526,0.47089,0.94971,0.031704,0.8721,0.31172,0.56278,0.40061,0.28457,0.50002,0.12336,0.24692,0.17746,0.90631,0.6189,0.97387,0.046095,0.25925,0.33826
0.82001,0.24552,0.36771,0.48095,0.75215,0.78272,0.025221,0.69113,0.87012,0.47517,0.31536,0.38943,0.32077,0.72038,0.08183,0.40251,0.80759,0.48139,0.94477,0.29048,0.17621,0.95269,0.61905,0.48091,0.70095,0.38557,0.51164,0.55612,0.87739,0.66994,0.12582,0.065763,0.36588,0.97005,0.83902,0.97319,0.7374,0.98986,0.17304,0.097038,0.40591,0.60728,0.65363,0.47842,0.044968,0.28534,0.10137,0.62707,0.48201,0.87133,0.76265,0.89548,0.046104,0.058444,0.94512,0.80738,0.3559,0.019214,0.031126,0.66948,0.14124,0.20926,0.04583,0.8004,0.44852,0.25991,0.97085,0.68359,0.73838,0.065673,0.78868,0.65871,0.062856,0.19628,0.17863,0.89845,0.75258,0.36943,0.93008,0.22449,0.88559,0.049649,0.4206,0.28057,0.6279,0.077129,0.016219,0.49524,0.38029,0.32523,0.59556,0.90164,0.63063,0.00095697,0.31334,0.3216,0.43597,0.15134,0.38044
0.96998,0.92019,0.31437,0.054781,0.79893,0.3917,0.07303,0.076181,0.97408,0.29149,0.24629,0.39717,0.28287,0.19546,0.28399,0.14816,0.45845,0.31206,0.48588,0.49689,0.92513,0.96052,0.2459,0.099143,0.74155,0.99624,0.17103,0.31307,0.77658,0.42145,0.86804,0.61406,0.87107,0.0021935,0.28481,0.89373,0.66166,0.8671,0.72345,0.77226,0.60672,0.36783,0.52964,0.90986,0.77882,0.83754,0.76278,0.46181,0.68743,0.72105,0.73704,0.62425,0.77658,0.073901,0.74354,0.8541,0.0072877,0.1261,0.34323,0.33426,0.94526,0.35762,0.63998,0.96017,0.78225,0.55468,0.52858,0.31992,0.96139,0.44765,0.81115,0.10252,0.70102,0.29864,0.057263,0.33451,0.83359,0.71383,0.83244,0.30161,0.10113,0.7371,0.6778,0.42367,0.36963,0.24374,0.79739,0.6546,0.09589,0.45103,0.77521,0.33669,0.8317,0.8985,0.58694,0.97457,0.23909,0.67912,0.83397
0.6715,0.20506,0.21393,0.89301,0.11887,0.19627,0.92747,0.99693,0.77313,0.59288,0.81871,0.50585,0.36794,0.86954,0.69679,0.52166,0.083578,0.53207,0.58498,0.82048,0.44473,0.84191,0.69517,0.70105,0.4399,0.51666,0.51609,0.26083,0.48299,0.6496,0.15813,0.27531,0.15483,0.43942,0.31748,0.51529,0.15521,0.38106,0.24514,0.70933,0.094686,0.83767,0.76576,0.6148,0.46282,0.97212,0.77939,0.32098,0.76785,0.94067,0.064023,0.42772,0.98665,0.65238,0.48635,0.52526,0.67686,0.21612,0.30061,0.71959,0.19782,0.3446,0.91622,0.55679,0.38282,0.49742,0.19989,0.3692,0.81093,0.05403,0.74661,0.025526,0.77887,0.61633,0.51848,0.53657,0.28541,0.9022,0.91323,0.0054263,0.64235,0.5895,0.60319,0.83152,0.84357,0.32195,0.70456,0.68918,0.62411,0.10032,0.20436,0.55964,0.76122,0.58166,0.99852,0.29194,0.52271,0.30447,0.63712
0.025146,0.34996,0.93697,0.27859,0.46222,0.67307,0.088102,0.33045,0.28018,0.52976,0.68123,0.81825,0.48311,0.13369,0.46373,0.1938,0.155,0.95216,0.69328,0.75275,0.43705,0.86808,0.53004,0.5424,0.33588,0.88507,0.8302,0.73034,0.78654,0.51231,0.51729,0.035722,0.80419,0.76497,0.78465,0.096954,0.026222,0.28114,0.82426,0.71856,0.38171,0.86664,0.38471,0.25281,0.69001,0.00036496,0.27796,0.50652,0.1333,0.3174,0.98573,0.96745,0.31014,0.78296,0.35142,0.30612,0.26589,0.6587,0.20415,0.44695,0.39728,0.16964,0.7172,0.11416,0.97912,0.10873,0.23785,0.47393,0.35965,0.20321,0.3208,0.74571,0.72275,0.61586,0.31334,0.57654,0.073175,0.36415,0.80421,0.96733,0.31257,0.73258,0.95774,0.11948,0.23065,0.11181,0.085546,0.28208,0.46245,0.48633,0.66849,0.33021,0.64126,0.14978,0.7588,0.95755,0.56741,0.10116,0.32338
0.8726,0.079805,0.66925,0.26075,0.2211,0.0036156,0.32425,0.81575,0.69347,0.1331,0.32118,0.71931,0.81953,0.74405,0.35579,0.7423,0.25685,0.35654,0.072239,0.8744,0.17365,0.32797,0.22179,0.52709,0.54363,0.81452,0.44397,0.0078457,0.29375,0.12337,0.032117,0.40908,0.27792,0.34408,0.60086,0.57533,0.92392,0.57863,0.79687,0.17565,0.3679,0.28195,0.019489,0.44375,0.60429,0.49101,0.55702,0.5727,0.30109,0.0081463,0.031999,0.29798,0.056592,0.19596,0.80505,0.83356,0.8693,0.45552,0.23581,0.96136,0.55931,0.19542,0.81617,0.7161,0.37326,0.41771,0.69881,0.48467,0.69402,0.65867,0.4031,0.94393,0.68975,0.13693,0.87491,0.30117,0.81633,0.6377,0.42283,0.17532,0.017501,0.92233,0.48335,0.1738,0.40825,0.778,0.41545,0.27312,0.93391,0.89337,0.47893,0.57398,0.26637,0.57906,0.64294,0.14341,0.89395,0.36221,0.60735
0.9442,0.63574,0.96245,0.58487,0.92426,0.28727,0.51805,0.47111,0.77122,0.53902,0.55841,0.86282,0.24302,0.050541,0.043472,0.70079,0.087078,0.015982,0.19727,0.5511,0.87228,0.85127,0.83598,0.94175,0.86407,0.32586,0.16438,0.64062,0.058677,0.41262,0.7963,0.15252,0.041091,0.0065758,0.093954,0.38211,0.74821,0.78348,0.75495,0.35958,0.41296,0.052791,0.85348,0.16328,0.53614,0.49313,0.9218,0.87116,0.9183,0.74845,0.77675,0.89105,0.59035,0.42931,0.18484,0.0049729,0.85314,0.27179,0.49908,0.43735,0.40171,0.38041,0.9695,0.82549,0.080325,0.66316,0.67692,0.98399,0.79028,0.060054,0.36704,0.44472,0.99868,0.0090069,0.91563,0.17847,0.60852,0.58929,0.31366,0.59056,0.67199,0.20681,0.13972,0.79461,0.69923,0.083752,0.86521,0.45751,0.98513,0.29632,0.89584,0.63186,0.29807,0.09593,0.62366,0.30216,0.64185,0.14418,0.8732
0.69485,0.16458,0.41425,0.45567,0.32095,0.67063,0.23804,0.58694,0.59563,0.1475,0.27211,0.53769,0.028944,0.64885,0.34486,0.6901,0.8695,0.73436,0.86139,0.80735,0.87532,0.25579,0.11101,0.14793,0.93634,0.2659,0.6756,0.20545,0.98321,0.98985,0.56705,0.19949,0.19164,0.88171,0.73242,0.60387,0.60376,0.59364,0.75309,0.7612,0.46858,0.39039,0.86546,0.60105,0.95645,0.1288,0.33119,0.18948,0.71348,0.32588,0.97139,0.38363,0.95315,0.64061,0.21943,0.75734,0.98026,0.86184,0.66493,0.77378,0.26026,0.10832,0.42187,0.91936,0.52061,0.23964,0.99914,0.79296,0.73466,0.26661,0.42888,0.36309,0.68215,0.22748,0.39912,0.0040309,0.52173,0.68344,0.10062,0.13172,0.88318,0.66537,0.63767,0.37667,0.46392,0.12993,0.28946,0.43892,0.48395,0.13927,0.60191,0.9821,0.40699,0.037023,0.59325,0.36585,0.70738,0.25704,0.93346
0.7815,0.040512,0.94173,0.35185,0.85665,0.61478,0.53111,0.49007,0.831,0.26204,0.24515,0.86711,0.30057,0.067392,0.45885,0.72353,0.15867,0.31665,0.76935,0.94987,0.10881,0.77268,0.28926,0.66225,0.63661,0.27412,0.29191,0.64815,0.48139,0.35966,0.37703,0.67407,0.65797,0.89676,0.3297,0.039285,0.34969,0.86025,0.081652,0.13295,0.14487,0.48813,0.92665,0.52906,0.41195,0.37903,0.54937,0.37331,0.85968,0.45304,0.40519,0.92943,0.97892,0.94206,0.45342,0.34844,0.82682,0.069595,0.2513,0.64585,0.76779,0.60165,0.79724,0.43932,0.80598,0.20824,0.66052,0.1656,0.28801,0.39224,0.026168,0.10871,0.72101,0.49972,0.27352,0.72489,0.25574,0.71145,0.42682,0.63518,0.48332,0.35359,0.98605,0.35229,0.3714,0.29987,0.045044,0.66539,0.9361,0.82016,0.45331,0.17075,0.41841,0.79936,0.5753,0.46251,0.57101,0.11986,0.32525
0.76434,0.71632,0.0077166,0.6478,0.26054,0.34551,0.78601,0.55189,0.93145,0.51514,0.24268,0.49524,0.29744,0.93054,0.62646,0.64488,0.604,0.65418,0.92668,0.74703,0.35413,0.53913,0.45667,0.85226,0.51715,0.74735,0.38871,0.27038,0.16132,0.83741,0.61366,0.65851,0.65508,0.085539,0.2434,0.71036,0.61126,0.9437,0.30688,0.87512,0.36934,0.35774,0.59728,0.74617,0.81683,0.49673,0.72813,0.79855,0.091302,0.35502,0.31733,0.602,0.079277,0.69973,0.96735,0.59289,0.04806,0.56142,0.13468,0.89016,0.19303,0.20503,0.8107,0.83317,0.69021,0.666,0.41413,0.98644,0.40052,0.82031,0.74784,0.60819,0.098157,0.76408,0.27953,0.89928,0.28033,0.41101,0.21998,0.28244,0.46613,0.054443,0.68394,0.7121,0.78782,0.83333,0.36769,0.014092,0.78143,0.10415,0.75616,0.22188,0.56524,0.42441,0.16374,0.59187,0.42928,0.84799,0.20928
0.39361,0.32164,0.6006,0.93313,0.86596,0.99205,0.51371,0.17928,0.65838,0.80638,0.65602,0.26149,0.82981,0.1815,0.26235,0.87268,0.5323,0.49023,0.30994,0.054025,0.68969,0.049775,0.58765,0.36005,0.53316,0.97849,0.41601,0.88249,0.40097,0.04357,0.34683,0.52474,0.57154,0.74538,0.22248,0.78752,0.39218,0.29503,0.46125,0.56983,0.1313,0.71386,0.1845,0.14244,0.99871,0.83228,0.80781,0.5138,0.30881,0.56922,0.62521,0.35836,0.35062,0.356,0.96059,0.48688,0.89789,0.89162,0.54686,0.8445,0.62285,0.93978,0.011998,0.63419,0.24798,0.81864,0.93656,0.20106,0.74454,0.53485,0.59951,0.38723,0.62831,0.28342,0.15485,0.645,0.84862,0.72165,0.10311,0.69186,0.93339,0.85778,0.2433,0.62373,0.43245,0.40583,0.15265,0.66735,0.2334,0.92393,0.98218,0.043132,0.59378,0.22313,0.77126,0.20197,0.5061,0.041259,0.24407
